city_pair,distance_to_largest_city,time_to_largest_city
"('kent,WA', 'seattle,WA')",20.592241,23.73333333333333
"('nassau%20bay,TX', 'houston,TX')",26.716476,28.516666666666666
"('hampton,IA', 'des%20moines,IA')",95.098997,83.25
"('savannah,GA', 'atlanta,GA')",247.97868,202.81666666666663
"('boca%20grande,FL', 'jacksonville,FL')",314.969329,276.43333333333334
"('fox%20island,WA', 'seattle,WA')",50.139063,56.31666666666667
"('golden%20beach,FL', 'jacksonville,FL')",339.034414,273.0833333333333
"('bellaire,TX', 'houston,TX')",10.219071,13.266666666666667
"('torrance,CA', 'los%20angeles,CA')",21.721273,26.48333333333333
"('greenville,NC', 'charlotte,NC')",257.239596,215.8
"('fairfield%20twp,NJ', 'newark,NJ')",18.370839,27.45
"('fontana,CA', 'los%20angeles,CA')",50.349086,50.9
"('suquamish,WA', 'seattle,WA')",17.719021,51.78333333333333
"('lake%20in%20the%20hills,IL', 'chicago,IL')",53.27823,65.46666666666667
"('burbank,CA', 'los%20angeles,CA')",12.111146,15.3
"('anderson,TX', 'houston,TX')",80.861519,73.05
"('middleburg%20heights,OH', 'columbus,OH')",128.166508,108.93333333333334
"('olmsted%20township,OH', 'columbus,OH')",139.966347,121.93333333333334
"('miami%20lakes,FL', 'jacksonville,FL')",346.390206,280.01666666666665
"('harrison,TN', 'nashville,TN')",151.753137,133.56666666666666
"('beaumont,TX', 'houston,TX')",87.938315,75.51666666666667
"('norridgewock,ME', 'portland,ME')",88.650407,92.75
"('rockford,IL', 'chicago,IL')",93.382148,119.21666666666668
"('pataskala,OH', 'columbus,OH')",21.624339,23.766666666666666
"('evansville,IN', 'indianapolis,IN')",172.414972,154.38333333333333
"('conroe,TX', 'houston,TX')",40.685522,38.81666666666667
"('osterville,MA', 'boston,MA')",69.766936,73.66666666666667
"('cary,NC', 'charlotte,NC')",163.22427,139.16666666666666
"('port%20arthur,TX', 'houston,TX')",89.93416,81.91666666666667
"('highland%20park,TX', 'houston,TX')",243.118935,195.25
"('barnstable,MA', 'boston,MA')",70.619457,70.76666666666667
"('lansing,MI', 'detroit,MI')",89.812371,78.35
"('south%20miami,FL', 'jacksonville,FL')",362.803726,294.78333333333336
"('lithopolis,OH', 'columbus,OH')",17.588533,23.066666666666663
"('chimney%20rock,NC', 'charlotte,NC')",94.604385,107.0
"('henderson,NV', 'las%20vegas,NV')",15.583368,18.466666666666665
"('independence,MO', 'kansas%20city,MO')",9.182002,18.3
"('winter%20haven,FL', 'jacksonville,FL')",185.386717,161.65
"('key%20biscayne,FL', 'jacksonville,FL')",358.158977,293.5
"('suisun%20city,CA', 'los%20angeles,CA')",386.2114,322.56666666666666
"('treasure%20island,FL', 'jacksonville,FL')",252.842773,222.56666666666663
"('englewood,CO', 'denver,CO')",8.641409,16.766666666666666
"('dunnellon,FL', 'jacksonville,FL')",116.966913,129.86666666666667
"('golden,CO', 'denver,CO')",14.778692,20.566666666666663
"('woodland%20hills,CA', 'los%20angeles,CA')",25.033803,27.066666666666663
"('plano,TX', 'houston,TX')",257.001611,207.1
"('johnson%20city,TN', 'nashville,TN')",283.836768,236.06666666666663
"('parma%20heights,OH', 'columbus,OH')",130.298432,114.23333333333332
"('abilene,TX', 'houston,TX')",411.168774,349.53333333333336
"('east%20cleveland,OH', 'columbus,OH')",150.212757,132.83333333333334
"('cheektowaga,NY', 'new%20york%20city,NY')",371.046215,350.4833333333333
"('westminster,CO', 'denver,CO')",12.160234,19.0
"('canal%20winchester,OH', 'columbus,OH')",15.193147,20.366666666666667
"('parma,OH', 'columbus,OH')",131.968678,118.85
"('richmond%20hts,OH', 'columbus,OH')",152.246505,131.76666666666668
"('corinth,TX', 'houston,TX')",272.468782,220.13333333333333
"('crowley,TX', 'houston,TX')",261.159827,216.35
"('boyds,MD', 'baltimore,MD')",58.590332,58.96666666666667
"('hickory,NC', 'charlotte,NC')",61.248558,59.11666666666667
"('marshall,MI', 'detroit,MI')",105.354728,91.86666666666666
"('harlingen,TX', 'houston,TX')",330.114009,285.0833333333333
"('fairview%20park,OH', 'columbus,OH')",135.792596,119.4
"('beachwood,OH', 'columbus,OH')",143.913296,123.4
"('tukwila,WA', 'seattle,WA')",10.217828,12.583333333333334
"('queens%20village,NY', 'new%20york%20city,NY')",18.027221,32.016666666666666
"('hamtramck,MI', 'detroit,MI')",5.054233,11.0
"('unincorporated,TN', 'nashville,TN')",37.68492,41.56666666666667
"('grand%20rapids,MI', 'detroit,MI')",156.882556,132.25
"('grosse%20pointe%20farms,MI', 'detroit,MI')",14.215109,20.683333333333334
"('sainttesville,NC', 'charlotte,NC')",42.57014,41.266666666666666
"('southport,FL', 'jacksonville,FL')",261.599136,232.9833333333333
"('abingdon,VA', 'virginia%20beach,VA')",415.66688,353.25
"('greensboro,NC', 'charlotte,NC')",93.585958,81.15
"('corryton,TN', 'nashville,TN')",195.310015,170.8
"('normandy%20park,WA', 'seattle,WA')",13.659603,21.45
"('north%20las%20vegas,NV', 'las%20vegas,NV')",2.842773,8.933333333333334
"('burlington,NC', 'charlotte,NC')",114.682131,100.13333333333334
"('alamo%20heights,TX', 'houston,TX')",196.235236,166.96666666666667
"('east%20elmhurst,NY', 'new%20york%20city,NY')",11.332568,25.05
"('garfield%20hts,OH', 'columbus,OH')",138.765857,120.23333333333332
"('summerfield,FL', 'jacksonville,FL')",124.806132,130.81666666666666
"('richmond%20heights,OH', 'columbus,OH')",152.246505,131.76666666666668
"('pembroke,ME', 'portland,ME')",241.825241,241.76666666666668
"('miami%20springs,FL', 'jacksonville,FL')",350.572034,289.3833333333333
"('elgin,IL', 'chicago,IL')",39.83735,54.65
"('busti,NY', 'new%20york%20city,NY')",398.963801,361.1333333333333
"('cordova,TN', 'nashville,TN')",196.32285,168.93333333333334
"('la%20canada%20flintridge,CA', 'los%20angeles,CA')",15.116718,19.2
"('north%20royalton,OH', 'columbus,OH')",124.7732,110.56666666666666
"('harbor%20city,CA', 'los%20angeles,CA')",21.536104,24.933333333333334
"('lookout%20mountain,GA', 'atlanta,GA')",122.917164,113.58333333333331
"('fountain%20valley,CA', 'los%20angeles,CA')",34.888128,36.43333333333333
"('redmond,WA', 'seattle,WA')",17.609038,21.78333333333333
"('floral%20park,NY', 'new%20york%20city,NY')",20.833955,34.766666666666666
"('mocksville,NC', 'charlotte,NC')",62.933096,59.516666666666666
"('saginaw,TX', 'houston,TX')",279.152251,225.66666666666663
"('warner%20robins,GA', 'atlanta,GA')",99.610773,87.58333333333333
"('brookhaven,GA', 'atlanta,GA')",11.32884,16.066666666666666
"('columbiana,OH', 'columbus,OH')",184.905775,158.03333333333333
"('hyattsville,MD', 'baltimore,MD')",34.217047,42.43333333333333
"('solon,OH', 'columbus,OH')",147.411616,127.35
"('littleton,CO', 'denver,CO')",11.323247,19.05
"('coronado,CA', 'los%20angeles,CA')",125.436203,113.35
"('ridgewood,NY', 'new%20york%20city,NY')",8.011339,28.9
"('reseda,CA', 'los%20angeles,CA')",22.968365,29.566666666666663
"('del%20mar,CA', 'los%20angeles,CA')",102.159638,92.58333333333331
"('silver%20spring,MD', 'baltimore,MD')",33.108521,35.583333333333336
"('magnolia,TX', 'houston,TX')",41.851835,53.78333333333333
"('atlantic%20beach,FL', 'jacksonville,FL')",17.158544,28.883333333333333
"('belleview,FL', 'jacksonville,FL')",123.383814,131.73333333333332
"('old%20hickory,TN', 'nashville,TN')",14.157321,18.48333333333333
"('crosby,TX', 'houston,TX')",23.476025,24.55
"('beverly%20hills,CA', 'los%20angeles,CA')",13.772071,26.85
"('district%20heights,MD', 'baltimore,MD')",40.473013,47.9
"('astoria,NY', 'new%20york%20city,NY')",11.145535,22.55
"('mountlake%20terrace,WA', 'seattle,WA')",13.384957,15.133333333333333
"('kenneth%20city,FL', 'jacksonville,FL')",243.84594,208.86666666666667
"('arlington,TX', 'houston,TX')",255.870715,207.41666666666663
"('bedias,TX', 'houston,TX')",95.130065,86.03333333333333
"('wyoming,MI', 'detroit,MI')",164.05815,135.81666666666666
"('bal%20harbour,FL', 'jacksonville,FL')",344.853555,289.56666666666666
"('millersport,OH', 'columbus,OH')",30.134017,32.9
"('hill%20country%20village,TX', 'houston,TX')",205.310362,171.43333333333334
"('federal%20way,WA', 'seattle,WA')",23.613348,26.55
"('monticello,FL', 'jacksonville,FL')",142.301459,121.95
"('alhambra,CA', 'los%20angeles,CA')",9.146584,14.183333333333334
"('tierra%20verde,FL', 'jacksonville,FL')",229.497236,214.95
"('grand%20ledge,MI', 'detroit,MI')",104.602869,91.71666666666668
"('indio,CA', 'los%20angeles,CA')",127.927901,113.9
"('york,PA', 'philadelphia,PA')",95.289136,105.28333333333332
"('euclid,OH', 'columbus,OH')",153.28171,131.75
"('opa%20locka,FL', 'jacksonville,FL')",342.509743,275.1
"('germantown,TN', 'nashville,TN')",200.782431,176.83333333333334
"('live%20oak,TX', 'houston,TX')",191.472426,160.1
"('montebello,CA', 'los%20angeles,CA')",10.045087,15.183333333333334
"('wheat%20ridge,CO', 'denver,CO')",9.864268,18.55
"('bull%20valley,IL', 'chicago,IL')",63.313996,75.48333333333333
"('rockford,TN', 'nashville,TN')",180.875562,153.78333333333333
"('santa%20rosa,CA', 'los%20angeles,CA')",427.701598,353.8333333333333
"('warren,MI', 'detroit,MI')",16.330878,18.28333333333333
"('pickerington,OH', 'columbus,OH')",16.4769,22.75
"('downtown%20pgh,PA', 'philadelphia,PA')",330.078591,319.28333333333336
"('vienna,VA', 'virginia%20beach,VA')",208.960918,186.03333333333333
"('northridge,CA', 'los%20angeles,CA')",28.238835,32.733333333333334
"('winter%20park,FL', 'jacksonville,FL')",138.389306,116.81666666666666
"('santa%20maria,CA', 'los%20angeles,CA')",170.516683,153.15
"('centennial,CO', 'denver,CO')",14.154836,20.133333333333333
"('santa%20monica,CA', 'los%20angeles,CA')",16.448938,19.766666666666666
"('davis,CA', 'los%20angeles,CA')",396.049571,326.01666666666665
"('odessa,TX', 'houston,TX')",536.338409,443.9666666666666
"('cooper%20city,FL', 'jacksonville,FL')",339.705495,274.93333333333334
"('pasadena,TX', 'houston,TX')",14.871277,19.633333333333333
"('watauga,TX', 'houston,TX')",270.896092,222.36666666666667
"('lake%20odessa,MI', 'detroit,MI')",122.200101,112.15
"('allen,TX', 'houston,TX')",262.841257,211.4833333333333
"('humble,TX', 'houston,TX')",19.854674,21.2
"('thousand%20oaks,CA', 'los%20angeles,CA')",40.390992,40.86666666666667
"('fort%20collins,CO', 'denver,CO')",63.486116,65.28333333333333
"('sherman%20oaks,CA', 'los%20angeles,CA')",15.255906,18.8
"('provo,UT', 'salt%20lake%20city,UT')",44.531188,41.71666666666667
"('lorain,OH', 'columbus,OH')",125.330569,134.31666666666666
"('mayville,NY', 'new%20york%20city,NY')",409.792437,366.3666666666667
"('kansas%20city,MO', 'kansas%20city,MO')",0.0,0.0
"('kennewick,WA', 'seattle,WA')",225.12154,193.9833333333333
"('pueblo%20west,CO', 'denver,CO')",114.565935,105.1
"('pacoima,CA', 'los%20angeles,CA')",19.576299,21.7
"('bainbridge%20island,WA', 'seattle,WA')",10.876481,43.06666666666667
"('columbus,OH', 'columbus,OH')",0.0,0.0
"('falconer,NY', 'new%20york%20city,NY')",389.631427,345.26666666666665
"('grand%20junction,CO', 'denver,CO')",243.92299,219.6833333333333
"('shelburne,VT', 'burlington,VT')",6.964328,14.483333333333333
"('fairfield,PA', 'philadelphia,PA')",132.389346,155.46666666666667
"('bunker%20hill%20village,TX', 'houston,TX')",12.917686,16.1
"('commercecity,CO', 'denver,CO')",8.97695,18.966666666666665
"('piney%20pt%20village,TX', 'houston,TX')",332.508152,317.7
"('naperville,IL', 'chicago,IL')",34.576821,44.81666666666667
"('middleville,NY', 'new%20york%20city,NY')",264.559348,292.35
"('jacksonville,NC', 'charlotte,NC')",249.217072,251.05
"('unincorporated%20dade%20county,FL', 'jacksonville,FL')",174.915369,174.03333333333333
"('saintckton,CA', 'los%20angeles,CA')",337.209447,275.31666666666666
"('glendale,UT', 'salt%20lake%20city,UT')",276.889838,251.21666666666667
"('robinson,TX', 'houston,TX')",186.754976,166.75
"('nashville,NC', 'charlotte,NC')",213.686446,178.96666666666667
"('ann%20arbor,MI', 'detroit,MI')",42.105355,40.083333333333336
"('montgomery,OH', 'columbus,OH')",92.939111,79.36666666666666
"('redington%20beach,FL', 'jacksonville,FL')",226.322029,218.41666666666663
"('modesto,CA', 'los%20angeles,CA')",312.106672,262.45
"('middle%20village,NY', 'new%20york%20city,NY')",11.248061,25.75
"('jackson%20heights,NY', 'new%20york%20city,NY')",9.823879,22.716666666666665
"('socorro,TX', 'houston,TX')",732.016896,584.8
"('berkshire,VT', 'burlington,VT')",49.795445,56.7
"('dallas,NC', 'charlotte,NC')",28.015142,30.45
"('silver%20lake,CA', 'los%20angeles,CA')",4.89392,10.316666666666666
"('antelope,CA', 'los%20angeles,CA')",399.201787,329.4
"('des%20moines,WA', 'seattle,WA')",18.045862,21.516666666666666
"('wachee,FL', 'jacksonville,FL')",174.915369,174.03333333333333
"('san%20bernardino,CA', 'los%20angeles,CA')",59.483864,56.68333333333333
"('celina,TX', 'houston,TX')",286.806923,240.41666666666663
"('saginaw,MI', 'detroit,MI')",106.095403,91.73333333333332
"('katy,TX', 'houston,TX')",29.126153,30.883333333333333
"('northglenn,CO', 'denver,CO')",12.381442,20.15
"('glendale,WI', 'milwaukee,WI')",9.367792,15.183333333333334
"('hillsboro,OR', 'portland,OR')",19.571328,26.566666666666663
"('goodlettsville,TN', 'nashville,TN')",13.361345,14.283333333333331
"('fremont,CA', 'los%20angeles,CA')",359.047537,300.95
"('camby,IN', 'indianapolis,IN')",13.302314,20.78333333333333
"('gray,TN', 'nashville,TN')",274.41616,228.16666666666663
"('littcarr,KY', 'louisville,KY')",202.018338,191.58333333333331
"('st%20pete%20beach,FL', 'jacksonville,FL')",229.171016,228.2333333333333
"('laveen,AZ', 'phoenix,AZ')",16.582533,20.716666666666665
"('redford,MI', 'detroit,MI')",16.240779,19.8
"('el%20monte,CA', 'los%20angeles,CA')",13.266896,15.533333333333331
"('north%20port,FL', 'jacksonville,FL')",293.681152,244.1
"('whitefish%20bay,WI', 'milwaukee,WI')",8.550068,14.4
"('beulah,CO', 'denver,CO')",138.226507,135.2
"('farmers%20branch,TX', 'houston,TX')",254.748519,206.21666666666667
"('glendale,NY', 'new%20york%20city,NY')",12.736867,29.133333333333333
"('alexandria,VA', 'virginia%20beach,VA')",204.397568,183.08333333333331
"('river%20hills,WI', 'milwaukee,WI')",12.621292,15.883333333333333
"('windcrest,TX', 'houston,TX')",195.816432,163.75
"('peoria,IL', 'chicago,IL')",167.078636,141.26666666666668
"('clovis,CA', 'los%20angeles,CA')",237.534051,210.01666666666668
"('oakland,ME', 'portland,ME')",75.409608,78.55
"('mission%20hills,CA', 'los%20angeles,CA')",20.989919,24.416666666666668
"('issaquah,WA', 'seattle,WA')",16.92553,18.5
"('poughkeepsie,NY', 'new%20york%20city,NY')",85.464015,102.18333333333334
"('woodway,TX', 'houston,TX')",190.342152,168.68333333333334
"('american%20canyon,CA', 'los%20angeles,CA')",389.136816,320.1666666666667
"('rock%20spring,GA', 'atlanta,GA')",104.173502,99.71666666666668
"('sheldon,VT', 'burlington,VT')",36.934925,42.86666666666667
"('gowanda,NY', 'new%20york%20city,NY')",398.362314,373.7166666666666
"('charlotte,MI', 'detroit,MI')",106.388069,91.28333333333332
"('granada%20hills,CA', 'los%20angeles,CA')",23.97685,24.816666666666663
"('south%20pittsburg,TN', 'nashville,TN')",108.114238,93.66666666666669
"('brooklyn,OH', 'columbus,OH')",135.224042,116.71666666666668
"('costa%20mesa,CA', 'los%20angeles,CA')",40.378564,40.73333333333333
"('beltsville,MD', 'baltimore,MD')",26.870576,30.58333333333333
"('glenarden,MD', 'baltimore,MD')",35.149726,39.73333333333333
"('laurelton,NY', 'new%20york%20city,NY')",20.831469,37.516666666666666
"('south%20bend,IN', 'indianapolis,IN')",149.652281,147.33333333333334
"('pleasantville,OH', 'columbus,OH')",38.548005,41.88333333333333
"('ionia,MI', 'detroit,MI')",133.578029,114.33333333333331
"('midland,GA', 'atlanta,GA')",106.496809,87.95
"('pacific%20palisades,CA', 'los%20angeles,CA')",20.912869,26.9
"('springfield,MI', 'detroit,MI')",126.175634,110.46666666666668
"('rockaway%20park,NY', 'new%20york%20city,NY')",22.785682,35.88333333333333
"('high%20point,NC', 'charlotte,NC')",78.313275,72.91666666666667
"('wheatridge,CO', 'denver,CO')",9.864268,18.55
"('reynoldsburg,OH', 'columbus,OH')",14.046096,17.966666666666665
"('rochester,NY', 'new%20york%20city,NY')",353.161288,315.8833333333333
"('saintdio%20city,CA', 'los%20angeles,CA')",13.052523,16.066666666666666
"('whites%20creek,TN', 'nashville,TN')",9.530591,13.833333333333334
"('oklawaha,FL', 'jacksonville,FL')",111.831902,127.33333333333331
"('texas%20city,TX', 'houston,TX')",42.223415,43.43333333333333
"('milwaukie,OR', 'portland,OR')",6.196935,11.783333333333331
"('westfield,NY', 'new%20york%20city,NY')",416.599559,376.3666666666667
"('joliet,IL', 'chicago,IL')",46.214482,46.083333333333336
"('el%20mirage,AZ', 'phoenix,AZ')",26.445558,29.95
"('carroll,OH', 'columbus,OH')",21.490123,23.98333333333333
"('lauderdale%20by%20the%20sea,FL', 'jacksonville,FL')",322.447531,258.28333333333336
"('garner,IA', 'des%20moines,IA')",111.518731,107.03333333333332
"('edmonds,WA', 'seattle,WA')",17.047319,23.1
"('covington,WA', 'seattle,WA')",25.929198,36.2
"('avondale,AZ', 'phoenix,AZ')",20.280313,23.03333333333333
"('west%20valley,UT', 'salt%20lake%20city,UT')",8.898657,11.9
"('commerce,CA', 'los%20angeles,CA')",7.302354,11.366666666666667
"('estero,FL', 'jacksonville,FL')",353.987712,288.06666666666666
"('federalheights,CO', 'denver,CO')",11.145535,18.03333333333333
"('lake%20suzy,FL', 'jacksonville,FL')",306.188111,249.35
"('far%20rockaway,NY', 'new%20york%20city,NY')",24.261438,46.2
"('pepper%20pike,OH', 'columbus,OH')",145.490958,125.6
"('ozone%20park,NY', 'new%20york%20city,NY')",14.072815,33.53333333333333
"('pinellas%20park,FL', 'jacksonville,FL')",241.636965,202.35
"('akron,OH', 'columbus,OH')",125.545564,108.78333333333332
"('grosse%20pointe%20woods,MI', 'detroit,MI')",13.613,19.78333333333333
"('port%20orchard,WA', 'seattle,WA')",25.092211,66.88333333333334
"('adams,TN', 'nashville,TN')",40.645754,41.8
"('frisco,TX', 'houston,TX')",274.396276,229.41666666666663
"('woodstock,IL', 'chicago,IL')",70.930143,83.86666666666666
"('potomac,MD', 'baltimore,MD')",43.132481,48.6
"('saint%20albans%20city,VT', 'burlington,VT')",28.184776,30.25
"('augusta,GA', 'atlanta,GA')",148.197651,124.58333333333331
"('morrison,CO', 'denver,CO')",17.530745,23.5
"('pittsburgh,PA', 'philadelphia,PA')",329.613805,316.3833333333333
"('hunters%20creek%20village,TX', 'houston,TX')",10.652166,13.583333333333334
"('bee%20cave,TX', 'houston,TX')",177.157898,162.35
"('simi%20valley,CA', 'los%20angeles,CA')",37.105802,36.95
"('rego%20park,NY', 'new%20york%20city,NY')",10.636011,23.0
"('fairfax,VT', 'burlington,VT')",26.140465,29.6
"('south%20burlington,VT', 'burlington,VT')",2.115148,6.033333333333333
"('aledo,TX', 'houston,TX')",277.776535,225.6833333333333
"('dewittville,NY', 'new%20york%20city,NY')",405.81504,359.51666666666665
"('santa%20cruz,CA', 'los%20angeles,CA')",345.803632,299.18333333333334
"('sweetwater,FL', 'jacksonville,FL')",360.938991,294.9
"('erie,PA', 'philadelphia,PA')",402.50686,374.48333333333335
"('lakewood,NY', 'new%20york%20city,NY')",397.442063,360.8833333333333
"('ridgefield,WA', 'seattle,WA')",153.91178,137.23333333333332
"('collins,NY', 'new%20york%20city,NY')",402.408683,373.0
"('rancho%20santa%20fe,CA', 'los%20angeles,CA')",100.918759,94.98333333333332
"('salinas,CA', 'los%20angeles,CA')",302.911,262.6
"('canyon%20country,CA', 'los%20angeles,CA')",34.789952,36.016666666666666
"('harrisburg,PA', 'philadelphia,PA')",106.756542,111.43333333333334
"('woodinville,WA', 'seattle,WA')",22.099066,24.883333333333333
"('vansant,VA', 'virginia%20beach,VA')",455.808081,404.2
"('hollywood%20pa,TX', 'houston,TX')",1578.887422,1325.1166666666666
"('west%20university%20place,TX', 'houston,TX')",7.317267,11.866666666666667
"('westminster,CA', 'los%20angeles,CA')",32.003723,35.4
"('salem,OR', 'portland,OR')",47.226696,49.05
"('bonney%20lake,WA', 'seattle,WA')",38.441129,41.016666666666666
"('fairfield,ME', 'portland,ME')",78.923462,82.88333333333334
"('campbell,OH', 'columbus,OH')",175.936903,153.8
"('hayward,CA', 'los%20angeles,CA')",357.006333,293.93333333333334
"('view%20park,CA', 'los%20angeles,CA')",12.039688,20.383333333333333
"('dayton,OH', 'columbus,OH')",71.373802,64.45
"('saintwe,VT', 'burlington,VT')",36.460819,39.9
"('fredonia,NY', 'new%20york%20city,NY')",417.986459,384.6166666666667
"('new%20hyde%20park,NY', 'new%20york%20city,NY')",22.270565,35.733333333333334
"('redington%20shores,FL', 'jacksonville,FL')",227.370904,221.0
"('forest%20hill,TX', 'houston,TX')",255.158624,205.88333333333333
"('baltimore,OH', 'columbus,OH')",29.97681,33.0
"('nashville,MI', 'detroit,MI')",121.883823,109.18333333333334
"('panton,VT', 'burlington,VT')",27.251476,42.06666666666667
"('nolensville,TN', 'nashville,TN')",19.76706,27.83333333333333
"('dunlap,IL', 'chicago,IL')",155.69263,148.68333333333334
"('grosse%20pointe%20park,MI', 'detroit,MI')",7.015281,19.25
"('saintaugustine,FL', 'jacksonville,FL')",40.162948,41.05
"('martinez,CA', 'los%20angeles,CA')",374.631527,307.6166666666667
"('green%20township,OH', 'columbus,OH')",111.936292,96.8
"('pflugerville,TX', 'houston,TX')",170.512954,162.18333333333334
"('holladay,UT', 'salt%20lake%20city,UT')",11.743294,17.783333333333335
"('warrensville%20heights,OH', 'columbus,OH')",142.372296,121.96666666666668
"('tulalip,WA', 'seattle,WA')",40.476119,42.78333333333333
"('seatac,WA', 'seattle,WA')",13.673894,18.33333333333333
"('missouri%20city,TX', 'houston,TX')",19.410393,24.166666666666668
"('clear%20lake,IA', 'des%20moines,IA')",113.870621,95.5
"('hephzibah,GA', 'atlanta,GA')",155.365789,133.25
"('tolleson,AZ', 'phoenix,AZ')",13.088563,15.65
"('callaway,FL', 'jacksonville,FL')",265.201225,237.63333333333333
"('orange%20park,FL', 'jacksonville,FL')",20.770575,26.016666666666666
"('oak%20ridge,NC', 'charlotte,NC')",97.52918,87.96666666666667
"('coconut%20grove,FL', 'jacksonville,FL')",356.314747,291.2
"('gig%20harbor,WA', 'seattle,WA')",44.135996,48.75
"('carroll%20gardens,NY', 'new%20york%20city,NY')",3.482786,13.066666666666666
"('woodside,NY', 'new%20york%20city,NY')",8.009475,20.316666666666663
"('king%20city,OR', 'portland,OR')",13.898209,21.83333333333333
"('culver%20city,CA', 'los%20angeles,CA')",11.140564,17.333333333333332
"('mission%20viejo,CA', 'los%20angeles,CA')",48.59682,47.3
"('apex,NC', 'charlotte,NC')",138.935492,150.1
"('north%20hero,VT', 'burlington,VT')",32.134833,38.18333333333333
"('etna,OH', 'columbus,OH')",18.972327,19.8
"('alburgh,VT', 'burlington,VT')",49.459283,52.86666666666667
"('franklin,VT', 'burlington,VT')",45.430312,50.86666666666667
"('hollywood,CA', 'los%20angeles,CA')",6.579078,11.65
"('gilroy,CA', 'los%20angeles,CA')",309.022185,261.0833333333333
"('landover,MD', 'baltimore,MD')",33.814399,37.48333333333333
"('piney%20point%20village,TX', 'houston,TX')",12.133515,15.733333333333333
"('tumwater,WA', 'seattle,WA')",63.913619,62.516666666666666
"('arverne,NY', 'new%20york%20city,NY')",27.539793,53.4
"('orange,CA', 'los%20angeles,CA')",32.244194,34.31666666666667
"('inlet%20beach,FL', 'jacksonville,FL')",304.706141,260.1333333333333
"('kingston%20springs,TN', 'nashville,TN')",23.211942,26.98333333333333
"('rosemary%20beach,FL', 'jacksonville,FL')",301.258152,259.53333333333336
"('thomasville,GA', 'atlanta,GA')",233.874175,209.33333333333331
"('palo%20alto,CA', 'los%20angeles,CA')",357.184045,303.8
"('west%20miami,FL', 'jacksonville,FL')",358.683414,292.43333333333334
"('heath,OH', 'columbus,OH')",35.73195,37.56666666666667
"('fairfield,NJ', 'newark,NJ')",18.370839,27.45
"('jericho,VT', 'burlington,VT')",18.586455,25.716666666666665
"('kenmore,WA', 'seattle,WA')",14.118796,22.416666666666668
"('champaign,IL', 'chicago,IL')",135.510494,119.2
"('medley,FL', 'jacksonville,FL')",353.580092,289.1
"('salem,OH', 'columbus,OH')",158.936809,155.41666666666666
"('lakewood,IL', 'chicago,IL')",55.221258,69.08333333333333
"('archer,FL', 'jacksonville,FL')",87.846352,99.75
"('dell%20city,TX', 'houston,TX')",715.491529,583.5166666666667
"('visalia,CA', 'los%20angeles,CA')",188.834705,160.81666666666666
"('jamestown,NY', 'new%20york%20city,NY')",392.955142,348.96666666666664
"('saint%20lucie,FL', 'jacksonville,FL')",221.770485,179.25
"('whitestone,NY', 'new%20york%20city,NY')",15.374587,28.683333333333334
"('glen%20oaks,NY', 'new%20york%20city,NY')",19.504842,32.666666666666664
"('richmond,CA', 'los%20angeles,CA')",381.112428,312.8333333333333
"('von%20ormy,TX', 'houston,TX')",208.629727,171.83333333333334
"('mount%20juliet,TN', 'nashville,TN')",19.522861,22.48333333333333
"('annandale,VA', 'virginia%20beach,VA')",200.92721,177.55
"('benbrook,TX', 'houston,TX')",266.639699,215.55
"('turlock,CA', 'los%20angeles,CA')",298.141354,251.7333333333333
"('la%20crescenta,CA', 'los%20angeles,CA')",14.955162,16.883333333333333
"('cohasset,CA', 'los%20angeles,CA')",485.358009,417.35
"('westworth%20village,TX', 'houston,TX')",268.375189,221.5
"('mclean,VA', 'virginia%20beach,VA')",209.643805,186.63333333333333
"('royal%20palm%20beach,FL', 'jacksonville,FL')",289.599365,235.6
"('queens,NY', 'new%20york%20city,NY')",14.718419,30.416666666666668
"('flushing,MI', 'detroit,MI')",76.186943,69.43333333333334
"('elkhart,IN', 'indianapolis,IN')",161.475732,159.98333333333332
"('citra,FL', 'jacksonville,FL')",85.872877,89.55
"('falls%20church,VA', 'virginia%20beach,VA')",206.911015,186.45
"('canoga%20park,CA', 'los%20angeles,CA')",27.075628,31.133333333333333
"('new%20york%20city,NY', 'new%20york%20city,NY')",0.0,0.0
"('winterville,NC', 'charlotte,NC')",257.579486,219.51666666666668
"('brook%20park,OH', 'columbus,OH')",130.015708,110.51666666666668
"('graham,WA', 'seattle,WA')",44.952478,50.55
"('maple%20heights,OH', 'columbus,OH')",143.11297,121.95
"('hollis,NY', 'new%20york%20city,NY')",17.505269,31.48333333333333
"('nashville,IN', 'indianapolis,IN')",43.84333,62.31666666666667
"('verdi,NV', 'las%20vegas,NV')",458.573183,414.1333333333333
"('belle%20isle,FL', 'jacksonville,FL')",146.464646,126.68333333333334
"('anderson,OH', 'columbus,OH')",111.32797,96.38333333333334
"('fox%20point,WI', 'milwaukee,WI')",11.55564,18.016666666666666
"('sun%20city,AZ', 'phoenix,AZ')",25.937276,29.08333333333333
"('doraville,GA', 'atlanta,GA')",15.994094,17.95
"('hahira,GA', 'atlanta,GA')",213.606911,172.33333333333334
"('shenandoah,TX', 'houston,TX')",30.61558,30.05
"('san%20pedro,CA', 'los%20angeles,CA')",24.879703,27.316666666666663
"('seacrest,FL', 'jacksonville,FL')",315.858511,263.06666666666666
"('georgetown,TX', 'houston,TX')",192.40324,173.41666666666666
"('chico,CA', 'los%20angeles,CA')",469.536035,397.51666666666665
